dataset,split,index,dialect_group,raw_dialect
afrisenti_arq,test,158,MAGHREB,MAGHREB
afrisenti_arq,test,159,MAGHREB,MAGHREB
afrisenti_arq,test,160,MAGHREB,MAGHREB
afrisenti_arq,test,161,MAGHREB,MAGHREB
afrisenti_arq,test,162,MAGHREB,MAGHREB
afrisenti_arq,test,163,MAGHREB,MAGHREB
afrisenti_arq,test,164,MAGHREB,MAGHREB
afrisenti_arq,test,165,MAGHREB,MAGHREB
afrisenti_arq,test,166,MAGHREB,MAGHREB
afrisenti_arq,test,167,MAGHREB,MAGHREB
afrisenti_arq,test,168,MAGHREB,MAGHREB
afrisenti_arq,test,169,MAGHREB,MAGHREB
afrisenti_arq,test,170,MAGHREB,MAGHREB
afrisenti_arq,test,171,MAGHREB,MAGHREB
afrisenti_arq,test,172,MAGHREB,MAGHREB
afrisenti_arq,test,173,MAGHREB,MAGHREB
afrisenti_arq,test,174,MAGHREB,MAGHREB
afrisenti_arq,test,175,MAGHREB,MAGHREB
afrisenti_arq,test,176,MAGHREB,MAGHREB
afrisenti_arq,test,177,MAGHREB,MAGHREB
afrisenti_arq,test,178,MAGHREB,MAGHREB
afrisenti_arq,test,179,MAGHREB,MAGHREB
afrisenti_arq,test,180,MAGHREB,MAGHREB
afrisenti_arq,test,181,MAGHREB,MAGHREB
afrisenti_arq,test,182,MAGHREB,MAGHREB
afrisenti_arq,test,183,MAGHREB,MAGHREB
afrisenti_arq,test,184,MAGHREB,MAGHREB
afrisenti_arq,test,185,MAGHREB,MAGHREB
afrisenti_arq,test,186,MAGHREB,MAGHREB
afrisenti_arq,test,187,MAGHREB,MAGHREB
afrisenti_arq,test,188,MAGHREB,MAGHREB
afrisenti_arq,test,189,MAGHREB,MAGHREB
afrisenti_arq,test,190,OTHER_MIXED,GLF
afrisenti_arq,test,191,MAGHREB,MAGHREB
afrisenti_arq,test,192,MAGHREB,MAGHREB
afrisenti_arq,test,193,MAGHREB,MAGHREB
afrisenti_arq,test,194,MAGHREB,MAGHREB
afrisenti_arq,test,195,MAGHREB,MAGHREB
afrisenti_arq,test,196,MAGHREB,MAGHREB
afrisenti_arq,test,197,MAGHREB,MAGHREB
afrisenti_arq,test,198,MAGHREB,MAGHREB
afrisenti_arq,test,199,MAGHREB,MAGHREB
afrisenti_arq,test,200,MAGHREB,MAGHREB
afrisenti_arq,test,201,MAGHREB,MAGHREB
afrisenti_arq,test,202,MAGHREB,MAGHREB
afrisenti_arq,test,203,MAGHREB,MAGHREB
afrisenti_arq,test,204,MAGHREB,MAGHREB
afrisenti_arq,test,205,MAGHREB,MAGHREB
afrisenti_arq,test,206,MAGHREB,MAGHREB
afrisenti_arq,test,207,MAGHREB,MAGHREB
afrisenti_arq,test,208,MAGHREB,MAGHREB
afrisenti_arq,test,209,MAGHREB,MAGHREB
afrisenti_arq,test,210,MAGHREB,MAGHREB
afrisenti_arq,test,211,MAGHREB,MAGHREB
afrisenti_arq,test,212,MAGHREB,MAGHREB
afrisenti_arq,test,213,MAGHREB,MAGHREB
afrisenti_arq,test,214,MAGHREB,MAGHREB
afrisenti_arq,test,215,MAGHREB,MAGHREB
afrisenti_arq,test,216,MAGHREB,MAGHREB
afrisenti_arq,test,217,MAGHREB,MAGHREB
afrisenti_arq,test,218,MAGHREB,MAGHREB
afrisenti_arq,test,219,MAGHREB,MAGHREB
afrisenti_arq,test,220,OTHER_MIXED,GLF
afrisenti_arq,test,221,MAGHREB,MAGHREB
afrisenti_arq,test,222,MAGHREB,MAGHREB
afrisenti_arq,test,223,OTHER_MIXED,GLF
afrisenti_arq,test,224,MAGHREB,MAGHREB
afrisenti_arq,test,225,OTHER_MIXED,GLF
afrisenti_arq,test,226,MAGHREB,MAGHREB
afrisenti_arq,test,227,MAGHREB,MAGHREB
afrisenti_arq,test,228,MAGHREB,MAGHREB
afrisenti_arq,test,229,MAGHREB,MAGHREB
afrisenti_arq,test,230,MAGHREB,MAGHREB
afrisenti_arq,test,231,MAGHREB,MAGHREB
afrisenti_arq,test,232,MSA,MSA
afrisenti_arq,test,233,MAGHREB,MAGHREB
afrisenti_arq,test,234,MAGHREB,MAGHREB
afrisenti_arq,test,235,MAGHREB,MAGHREB
afrisenti_arq,test,236,MAGHREB,MAGHREB
afrisenti_arq,test,237,OTHER_MIXED,LEV
afrisenti_arq,test,238,MAGHREB,MAGHREB
afrisenti_arq,test,239,OTHER_MIXED,LEV
afrisenti_arq,test,240,MAGHREB,MAGHREB
afrisenti_arq,test,241,MAGHREB,MAGHREB
afrisenti_arq,test,242,OTHER_MIXED,GLF
afrisenti_arq,test,243,MAGHREB,MAGHREB
afrisenti_arq,test,244,MAGHREB,MAGHREB
afrisenti_arq,test,245,MAGHREB,MAGHREB
afrisenti_arq,test,246,MAGHREB,MAGHREB
afrisenti_arq,test,247,MAGHREB,MAGHREB
afrisenti_arq,test,248,OTHER_MIXED,GLF
afrisenti_arq,test,249,MAGHREB,MAGHREB
afrisenti_arq,test,250,MAGHREB,MAGHREB
afrisenti_arq,test,251,MAGHREB,MAGHREB
afrisenti_arq,test,252,MAGHREB,MAGHREB
afrisenti_arq,test,253,OTHER_MIXED,GLF
afrisenti_arq,test,254,MAGHREB,MAGHREB
afrisenti_arq,test,255,MAGHREB,MAGHREB
afrisenti_arq,test,256,MAGHREB,MAGHREB
afrisenti_arq,test,257,OTHER_MIXED,GLF
afrisenti_arq,test,258,MAGHREB,MAGHREB
afrisenti_arq,test,259,MAGHREB,MAGHREB
afrisenti_arq,test,260,MSA,MSA
afrisenti_arq,test,261,OTHER_MIXED,GLF
afrisenti_arq,test,262,MAGHREB,MAGHREB
afrisenti_arq,test,263,MAGHREB,MAGHREB
afrisenti_arq,test,264,MAGHREB,MAGHREB
afrisenti_arq,test,265,MAGHREB,MAGHREB
afrisenti_arq,test,266,MAGHREB,MAGHREB
afrisenti_arq,test,267,MAGHREB,MAGHREB
afrisenti_arq,test,268,MAGHREB,MAGHREB
afrisenti_arq,test,269,MAGHREB,MAGHREB
afrisenti_arq,test,270,MAGHREB,MAGHREB
afrisenti_arq,test,271,MAGHREB,MAGHREB
afrisenti_arq,test,272,MAGHREB,MAGHREB
afrisenti_arq,test,273,MAGHREB,MAGHREB
afrisenti_arq,test,274,MAGHREB,MAGHREB
afrisenti_arq,test,275,MAGHREB,MAGHREB
afrisenti_arq,test,276,MAGHREB,MAGHREB
afrisenti_arq,test,277,MAGHREB,MAGHREB
afrisenti_arq,test,278,MAGHREB,MAGHREB
afrisenti_arq,test,279,MAGHREB,MAGHREB
afrisenti_arq,test,280,MAGHREB,MAGHREB
afrisenti_arq,test,281,MAGHREB,MAGHREB
afrisenti_arq,test,282,MAGHREB,MAGHREB
afrisenti_arq,test,283,MAGHREB,MAGHREB
afrisenti_arq,test,284,MAGHREB,MAGHREB
afrisenti_arq,test,285,MAGHREB,MAGHREB
afrisenti_arq,test,286,MAGHREB,MAGHREB
afrisenti_arq,test,287,MAGHREB,MAGHREB
afrisenti_arq,test,288,MAGHREB,MAGHREB
afrisenti_arq,test,289,MAGHREB,MAGHREB
afrisenti_arq,test,290,MAGHREB,MAGHREB
afrisenti_arq,test,291,MAGHREB,MAGHREB
afrisenti_arq,test,292,MAGHREB,MAGHREB
afrisenti_arq,test,293,MAGHREB,MAGHREB
afrisenti_arq,test,294,MAGHREB,MAGHREB
afrisenti_arq,test,295,MAGHREB,MAGHREB
afrisenti_arq,test,296,MAGHREB,MAGHREB
afrisenti_arq,test,297,MAGHREB,MAGHREB
afrisenti_arq,test,298,MAGHREB,MAGHREB
afrisenti_arq,test,299,MAGHREB,MAGHREB
afrisenti_arq,test,300,MAGHREB,MAGHREB
afrisenti_arq,test,301,MAGHREB,MAGHREB
afrisenti_arq,test,302,MAGHREB,MAGHREB
afrisenti_arq,test,303,MAGHREB,MAGHREB
afrisenti_arq,test,304,MAGHREB,MAGHREB
afrisenti_arq,test,305,MAGHREB,MAGHREB
afrisenti_arq,test,306,MAGHREB,MAGHREB
afrisenti_arq,test,307,MAGHREB,MAGHREB
afrisenti_arq,test,308,MAGHREB,MAGHREB
afrisenti_arq,test,309,MAGHREB,MAGHREB
afrisenti_arq,test,310,MAGHREB,MAGHREB
afrisenti_arq,test,311,MAGHREB,MAGHREB
afrisenti_arq,test,312,MAGHREB,MAGHREB
afrisenti_arq,test,313,MAGHREB,MAGHREB
afrisenti_arq,test,314,OTHER_MIXED,GLF
afrisenti_arq,test,315,MAGHREB,MAGHREB
afrisenti_arq,test,316,MAGHREB,MAGHREB
afrisenti_arq,test,317,MAGHREB,MAGHREB
afrisenti_arq,test,318,MAGHREB,MAGHREB
afrisenti_arq,test,319,MAGHREB,MAGHREB
afrisenti_arq,test,320,MAGHREB,MAGHREB
afrisenti_arq,test,321,MAGHREB,MAGHREB
afrisenti_arq,test,322,MAGHREB,MAGHREB
afrisenti_arq,test,323,MAGHREB,MAGHREB
afrisenti_arq,test,324,MAGHREB,MAGHREB
afrisenti_arq,test,325,MAGHREB,MAGHREB
afrisenti_arq,test,326,MAGHREB,MAGHREB
afrisenti_arq,test,327,MAGHREB,MAGHREB
afrisenti_arq,test,328,MAGHREB,MAGHREB
afrisenti_arq,test,329,MAGHREB,MAGHREB
afrisenti_arq,test,330,MAGHREB,MAGHREB
afrisenti_arq,test,331,MAGHREB,MAGHREB
afrisenti_arq,test,332,MAGHREB,MAGHREB
afrisenti_arq,test,333,MAGHREB,MAGHREB
afrisenti_arq,test,334,MAGHREB,MAGHREB
afrisenti_arq,test,335,MAGHREB,MAGHREB
afrisenti_arq,test,336,MAGHREB,MAGHREB
afrisenti_arq,test,337,MAGHREB,MAGHREB
afrisenti_arq,test,338,MAGHREB,MAGHREB
afrisenti_arq,test,339,MAGHREB,MAGHREB
afrisenti_arq,test,340,MAGHREB,MAGHREB
afrisenti_arq,test,341,MAGHREB,MAGHREB
afrisenti_arq,test,342,MAGHREB,MAGHREB
afrisenti_arq,test,343,MAGHREB,MAGHREB
afrisenti_arq,test,344,MAGHREB,MAGHREB
afrisenti_arq,test,345,MAGHREB,MAGHREB
afrisenti_arq,test,346,MAGHREB,MAGHREB
afrisenti_arq,test,347,MAGHREB,MAGHREB
afrisenti_arq,test,348,MAGHREB,MAGHREB
afrisenti_arq,test,349,MAGHREB,MAGHREB
afrisenti_arq,test,350,MAGHREB,MAGHREB
afrisenti_arq,test,351,MAGHREB,MAGHREB
afrisenti_arq,test,352,MAGHREB,MAGHREB
afrisenti_arq,test,353,MAGHREB,MAGHREB
afrisenti_arq,test,354,MAGHREB,MAGHREB
afrisenti_arq,test,355,MAGHREB,MAGHREB
afrisenti_arq,test,356,MAGHREB,MAGHREB
afrisenti_arq,test,357,MAGHREB,MAGHREB
afrisenti_arq,test,358,MAGHREB,MAGHREB
afrisenti_arq,test,359,MAGHREB,MAGHREB
afrisenti_arq,test,360,MAGHREB,MAGHREB
afrisenti_arq,test,361,MAGHREB,MAGHREB
afrisenti_arq,test,362,MAGHREB,MAGHREB
afrisenti_arq,test,363,MAGHREB,MAGHREB
afrisenti_arq,test,364,MAGHREB,MAGHREB
afrisenti_arq,test,365,MAGHREB,MAGHREB
afrisenti_arq,test,366,MAGHREB,MAGHREB
afrisenti_arq,test,367,MAGHREB,MAGHREB
afrisenti_arq,test,368,MAGHREB,MAGHREB
afrisenti_arq,test,369,MAGHREB,MAGHREB
afrisenti_arq,test,370,MAGHREB,MAGHREB
afrisenti_arq,test,371,MAGHREB,MAGHREB
afrisenti_arq,test,372,MAGHREB,MAGHREB
afrisenti_arq,test,373,MAGHREB,MAGHREB
afrisenti_arq,test,374,MAGHREB,MAGHREB
afrisenti_arq,test,375,MAGHREB,MAGHREB
afrisenti_arq,test,376,MAGHREB,MAGHREB
afrisenti_arq,test,377,MAGHREB,MAGHREB
afrisenti_arq,test,378,MAGHREB,MAGHREB
afrisenti_arq,test,379,MAGHREB,MAGHREB
afrisenti_arq,test,380,MAGHREB,MAGHREB
afrisenti_arq,test,381,MAGHREB,MAGHREB
afrisenti_arq,test,382,MAGHREB,MAGHREB
afrisenti_arq,test,383,MAGHREB,MAGHREB
afrisenti_arq,test,384,MAGHREB,MAGHREB
afrisenti_arq,test,385,MAGHREB,MAGHREB
afrisenti_arq,test,386,OTHER_MIXED,GLF
afrisenti_arq,test,387,MAGHREB,MAGHREB
afrisenti_arq,test,388,MAGHREB,MAGHREB
afrisenti_arq,test,389,MAGHREB,MAGHREB
afrisenti_arq,test,390,MAGHREB,MAGHREB
afrisenti_arq,test,391,MAGHREB,MAGHREB
afrisenti_arq,test,392,MAGHREB,MAGHREB
afrisenti_arq,test,393,MAGHREB,MAGHREB
afrisenti_arq,test,394,MAGHREB,MAGHREB
afrisenti_arq,test,395,MAGHREB,MAGHREB
afrisenti_arq,test,396,MAGHREB,MAGHREB
afrisenti_arq,test,397,MAGHREB,MAGHREB
afrisenti_arq,test,398,MAGHREB,MAGHREB
afrisenti_arq,test,399,MAGHREB,MAGHREB
afrisenti_arq,test,400,MAGHREB,MAGHREB
afrisenti_arq,test,401,MAGHREB,MAGHREB
afrisenti_arq,test,402,MAGHREB,MAGHREB
afrisenti_arq,test,403,MAGHREB,MAGHREB
afrisenti_arq,test,404,MAGHREB,MAGHREB
afrisenti_arq,test,405,MAGHREB,MAGHREB
afrisenti_arq,test,406,MAGHREB,MAGHREB
afrisenti_arq,test,407,MAGHREB,MAGHREB
afrisenti_arq,test,408,MAGHREB,MAGHREB
afrisenti_arq,test,409,MAGHREB,MAGHREB
afrisenti_arq,test,410,MAGHREB,MAGHREB
afrisenti_arq,test,411,MAGHREB,MAGHREB
afrisenti_arq,test,412,MAGHREB,MAGHREB
afrisenti_arq,test,413,MAGHREB,MAGHREB
afrisenti_arq,test,414,MAGHREB,MAGHREB
afrisenti_arq,test,415,MAGHREB,MAGHREB
afrisenti_arq,test,416,MAGHREB,MAGHREB
afrisenti_arq,test,417,MAGHREB,MAGHREB
afrisenti_arq,test,418,MAGHREB,MAGHREB
afrisenti_arq,test,419,MAGHREB,MAGHREB
afrisenti_arq,test,420,MAGHREB,MAGHREB
afrisenti_arq,test,421,MAGHREB,MAGHREB
afrisenti_arq,test,422,MAGHREB,MAGHREB
afrisenti_arq,test,423,MAGHREB,MAGHREB
afrisenti_arq,test,424,MAGHREB,MAGHREB
afrisenti_arq,test,425,MAGHREB,MAGHREB
afrisenti_arq,test,426,MAGHREB,MAGHREB
afrisenti_arq,test,427,MAGHREB,MAGHREB
afrisenti_arq,test,428,MAGHREB,MAGHREB
afrisenti_arq,test,429,MAGHREB,MAGHREB
afrisenti_arq,test,430,MAGHREB,MAGHREB
afrisenti_arq,test,431,MAGHREB,MAGHREB
afrisenti_arq,test,432,MAGHREB,MAGHREB
afrisenti_arq,test,433,MAGHREB,MAGHREB
afrisenti_arq,test,434,MAGHREB,MAGHREB
afrisenti_arq,test,435,MAGHREB,MAGHREB
afrisenti_arq,test,436,OTHER_MIXED,GLF
afrisenti_arq,test,437,MAGHREB,MAGHREB
afrisenti_arq,test,438,MAGHREB,MAGHREB
afrisenti_arq,test,439,MAGHREB,MAGHREB
afrisenti_arq,test,440,MAGHREB,MAGHREB
afrisenti_arq,test,441,MAGHREB,MAGHREB
afrisenti_arq,test,442,MAGHREB,MAGHREB
afrisenti_arq,test,443,MAGHREB,MAGHREB
afrisenti_arq,test,444,MAGHREB,MAGHREB
afrisenti_arq,test,445,MAGHREB,MAGHREB
afrisenti_arq,test,446,MAGHREB,MAGHREB
afrisenti_arq,test,447,MAGHREB,MAGHREB
afrisenti_arq,test,448,MAGHREB,MAGHREB
afrisenti_arq,test,449,MAGHREB,MAGHREB
afrisenti_arq,test,450,MAGHREB,MAGHREB
afrisenti_arq,test,451,MAGHREB,MAGHREB
afrisenti_arq,test,452,MAGHREB,MAGHREB
afrisenti_arq,test,453,MAGHREB,MAGHREB
afrisenti_arq,test,454,MAGHREB,MAGHREB
afrisenti_arq,test,455,MAGHREB,MAGHREB
afrisenti_arq,test,456,MAGHREB,MAGHREB
afrisenti_arq,test,457,MAGHREB,MAGHREB
afrisenti_arq,test,458,MAGHREB,MAGHREB
afrisenti_arq,test,459,MAGHREB,MAGHREB
afrisenti_arq,test,460,MAGHREB,MAGHREB
afrisenti_arq,test,461,OTHER_MIXED,GLF
afrisenti_arq,test,462,MAGHREB,MAGHREB
afrisenti_arq,test,463,MAGHREB,MAGHREB
afrisenti_arq,test,464,MAGHREB,MAGHREB
afrisenti_arq,test,465,MAGHREB,MAGHREB
afrisenti_arq,test,466,MAGHREB,MAGHREB
afrisenti_arq,test,467,MAGHREB,MAGHREB
afrisenti_arq,test,468,MAGHREB,MAGHREB
afrisenti_arq,test,469,MAGHREB,MAGHREB
afrisenti_arq,test,470,MAGHREB,MAGHREB
afrisenti_arq,test,471,MAGHREB,MAGHREB
afrisenti_arq,test,472,MAGHREB,MAGHREB
afrisenti_arq,test,473,MAGHREB,MAGHREB
afrisenti_arq,test,474,MAGHREB,MAGHREB
afrisenti_arq,test,475,OTHER_MIXED,LEV
afrisenti_arq,test,476,MAGHREB,MAGHREB
afrisenti_arq,test,477,MAGHREB,MAGHREB
afrisenti_arq,test,478,MAGHREB,MAGHREB
afrisenti_arq,test,479,MAGHREB,MAGHREB
afrisenti_arq,test,480,OTHER_MIXED,GLF
afrisenti_arq,test,481,MAGHREB,MAGHREB
afrisenti_arq,test,482,MAGHREB,MAGHREB
afrisenti_arq,test,483,MSA,MSA
afrisenti_arq,test,484,MAGHREB,MAGHREB
afrisenti_arq,test,485,OTHER_MIXED,LEV
afrisenti_arq,test,486,MAGHREB,MAGHREB
afrisenti_arq,test,487,OTHER_MIXED,GLF
afrisenti_arq,test,488,OTHER_MIXED,GLF
afrisenti_arq,test,489,OTHER_MIXED,LEV
afrisenti_arq,test,490,MAGHREB,MAGHREB
afrisenti_arq,test,491,OTHER_MIXED,LEV
afrisenti_arq,test,492,MAGHREB,MAGHREB
afrisenti_arq,test,493,OTHER_MIXED,LEV
afrisenti_arq,test,494,MAGHREB,MAGHREB
afrisenti_arq,test,495,MAGHREB,MAGHREB
afrisenti_arq,test,496,MAGHREB,MAGHREB
afrisenti_arq,test,497,MAGHREB,MAGHREB
afrisenti_arq,test,498,MAGHREB,MAGHREB
afrisenti_arq,test,499,OTHER_MIXED,GLF
afrisenti_arq,test,500,MAGHREB,MAGHREB
afrisenti_arq,test,501,MAGHREB,MAGHREB
afrisenti_arq,test,502,MAGHREB,MAGHREB
afrisenti_arq,test,503,MAGHREB,MAGHREB
afrisenti_arq,test,504,MAGHREB,MAGHREB
afrisenti_arq,test,505,MAGHREB,MAGHREB
afrisenti_arq,test,506,MAGHREB,MAGHREB
afrisenti_arq,test,507,MAGHREB,MAGHREB
afrisenti_arq,test,508,MAGHREB,MAGHREB
afrisenti_arq,test,509,MAGHREB,MAGHREB
afrisenti_arq,test,510,MAGHREB,MAGHREB
afrisenti_arq,test,511,MAGHREB,MAGHREB
afrisenti_arq,test,512,MAGHREB,MAGHREB
afrisenti_arq,test,513,MAGHREB,MAGHREB
afrisenti_arq,test,514,MAGHREB,MAGHREB
afrisenti_arq,test,515,MAGHREB,MAGHREB
afrisenti_arq,test,516,MAGHREB,MAGHREB
afrisenti_arq,test,517,MAGHREB,MAGHREB
afrisenti_arq,test,518,MAGHREB,MAGHREB
afrisenti_arq,test,519,MAGHREB,MAGHREB
afrisenti_arq,test,520,MAGHREB,MAGHREB
afrisenti_arq,test,521,MAGHREB,MAGHREB
afrisenti_arq,test,522,MAGHREB,MAGHREB
afrisenti_arq,test,523,MAGHREB,MAGHREB
afrisenti_arq,test,524,MAGHREB,MAGHREB
afrisenti_arq,test,525,MAGHREB,MAGHREB
afrisenti_arq,test,526,MAGHREB,MAGHREB
afrisenti_arq,test,527,MAGHREB,MAGHREB
afrisenti_arq,test,528,MAGHREB,MAGHREB
afrisenti_arq,test,529,MAGHREB,MAGHREB
afrisenti_arq,test,530,MAGHREB,MAGHREB
afrisenti_arq,test,531,MAGHREB,MAGHREB
afrisenti_arq,test,532,MAGHREB,MAGHREB
afrisenti_arq,test,533,MAGHREB,MAGHREB
afrisenti_arq,test,534,MAGHREB,MAGHREB
afrisenti_arq,test,535,MAGHREB,MAGHREB
afrisenti_arq,test,536,MAGHREB,MAGHREB
afrisenti_arq,test,537,MAGHREB,MAGHREB
afrisenti_arq,test,538,MAGHREB,MAGHREB
afrisenti_arq,test,539,MAGHREB,MAGHREB
afrisenti_arq,test,540,MAGHREB,MAGHREB
afrisenti_arq,test,541,MAGHREB,MAGHREB
afrisenti_arq,test,542,MAGHREB,MAGHREB
afrisenti_arq,test,543,MAGHREB,MAGHREB
afrisenti_arq,test,544,MAGHREB,MAGHREB
afrisenti_arq,test,545,MAGHREB,MAGHREB
afrisenti_arq,test,546,MAGHREB,MAGHREB
afrisenti_arq,test,547,MAGHREB,MAGHREB
afrisenti_arq,test,548,MAGHREB,MAGHREB
afrisenti_arq,test,549,MAGHREB,MAGHREB
afrisenti_arq,test,550,MAGHREB,MAGHREB
afrisenti_arq,test,551,MAGHREB,MAGHREB
afrisenti_arq,test,552,MAGHREB,MAGHREB
afrisenti_arq,test,553,MAGHREB,MAGHREB
afrisenti_arq,test,554,MAGHREB,MAGHREB
afrisenti_arq,test,555,MAGHREB,MAGHREB
afrisenti_arq,test,556,MAGHREB,MAGHREB
afrisenti_arq,test,557,MAGHREB,MAGHREB
afrisenti_arq,test,558,MAGHREB,MAGHREB
afrisenti_arq,test,559,MAGHREB,MAGHREB
afrisenti_arq,test,560,MAGHREB,MAGHREB
afrisenti_arq,test,561,MAGHREB,MAGHREB
afrisenti_arq,test,562,MAGHREB,MAGHREB
afrisenti_arq,test,563,MAGHREB,MAGHREB
afrisenti_arq,test,564,MAGHREB,MAGHREB
afrisenti_arq,test,565,MAGHREB,MAGHREB
afrisenti_arq,test,566,MAGHREB,MAGHREB
afrisenti_arq,test,567,MAGHREB,MAGHREB
afrisenti_arq,test,568,MAGHREB,MAGHREB
afrisenti_arq,test,569,MAGHREB,MAGHREB
afrisenti_arq,test,570,MAGHREB,MAGHREB
afrisenti_arq,test,571,MAGHREB,MAGHREB
afrisenti_arq,test,572,MAGHREB,MAGHREB
afrisenti_arq,test,573,MAGHREB,MAGHREB
afrisenti_arq,test,574,MAGHREB,MAGHREB
afrisenti_arq,test,575,EGY,EGY
afrisenti_arq,test,576,MAGHREB,MAGHREB
afrisenti_arq,test,577,MAGHREB,MAGHREB
afrisenti_arq,test,578,MAGHREB,MAGHREB
afrisenti_arq,test,579,MAGHREB,MAGHREB
afrisenti_arq,test,580,MAGHREB,MAGHREB
afrisenti_arq,test,581,MAGHREB,MAGHREB
afrisenti_arq,test,582,MAGHREB,MAGHREB
afrisenti_arq,test,583,MAGHREB,MAGHREB
afrisenti_arq,test,584,MAGHREB,MAGHREB
afrisenti_arq,test,585,MAGHREB,MAGHREB
afrisenti_arq,test,586,MAGHREB,MAGHREB
afrisenti_arq,test,587,MAGHREB,MAGHREB
afrisenti_arq,test,588,MAGHREB,MAGHREB
afrisenti_arq,test,589,MAGHREB,MAGHREB
afrisenti_arq,test,590,MAGHREB,MAGHREB
afrisenti_arq,test,591,MAGHREB,MAGHREB
afrisenti_arq,test,592,MAGHREB,MAGHREB
afrisenti_arq,test,593,MAGHREB,MAGHREB
afrisenti_arq,test,594,MAGHREB,MAGHREB
afrisenti_arq,test,595,MAGHREB,MAGHREB
afrisenti_arq,test,596,MAGHREB,MAGHREB
afrisenti_arq,test,597,MAGHREB,MAGHREB
afrisenti_arq,test,598,MAGHREB,MAGHREB
afrisenti_arq,test,599,MAGHREB,MAGHREB
afrisenti_arq,test,600,MAGHREB,MAGHREB
afrisenti_arq,test,601,OTHER_MIXED,GLF
afrisenti_arq,test,602,MAGHREB,MAGHREB
afrisenti_arq,test,603,MAGHREB,MAGHREB
afrisenti_arq,test,604,MAGHREB,MAGHREB
afrisenti_arq,test,605,OTHER_MIXED,GLF
afrisenti_arq,test,606,MAGHREB,MAGHREB
afrisenti_arq,test,607,MAGHREB,MAGHREB
afrisenti_arq,test,608,OTHER_MIXED,GLF
afrisenti_arq,test,609,OTHER_MIXED,GLF
afrisenti_arq,test,610,MAGHREB,MAGHREB
afrisenti_arq,test,611,MAGHREB,MAGHREB
afrisenti_arq,test,612,MAGHREB,MAGHREB
afrisenti_arq,test,613,MAGHREB,MAGHREB
afrisenti_arq,test,614,MAGHREB,MAGHREB
afrisenti_arq,test,615,MAGHREB,MAGHREB
afrisenti_arq,test,616,MAGHREB,MAGHREB
afrisenti_arq,test,617,OTHER_MIXED,GLF
afrisenti_arq,test,618,MAGHREB,MAGHREB
afrisenti_arq,test,619,MAGHREB,MAGHREB
afrisenti_arq,test,620,MAGHREB,MAGHREB
afrisenti_arq,test,621,MAGHREB,MAGHREB
afrisenti_arq,test,622,MSA,MSA
afrisenti_arq,test,623,MAGHREB,MAGHREB
afrisenti_arq,test,624,MAGHREB,MAGHREB
afrisenti_arq,test,625,MAGHREB,MAGHREB
afrisenti_arq,test,626,MAGHREB,MAGHREB
afrisenti_arq,test,627,MAGHREB,MAGHREB
afrisenti_arq,test,628,MAGHREB,MAGHREB
afrisenti_arq,test,629,MAGHREB,MAGHREB
afrisenti_arq,test,630,MAGHREB,MAGHREB
afrisenti_arq,test,631,MAGHREB,MAGHREB
afrisenti_arq,test,632,MAGHREB,MAGHREB
afrisenti_arq,test,633,MAGHREB,MAGHREB
afrisenti_arq,test,634,MAGHREB,MAGHREB
afrisenti_arq,test,635,MAGHREB,MAGHREB
afrisenti_arq,test,636,MAGHREB,MAGHREB
afrisenti_arq,test,637,MAGHREB,MAGHREB
afrisenti_arq,test,638,MAGHREB,MAGHREB
afrisenti_arq,test,639,MAGHREB,MAGHREB
afrisenti_arq,test,640,MAGHREB,MAGHREB
afrisenti_arq,test,641,MAGHREB,MAGHREB
afrisenti_arq,test,642,MAGHREB,MAGHREB
afrisenti_arq,test,643,MAGHREB,MAGHREB
afrisenti_arq,test,644,OTHER_MIXED,LEV
afrisenti_arq,test,645,MAGHREB,MAGHREB
afrisenti_arq,test,646,MAGHREB,MAGHREB
afrisenti_arq,test,647,MAGHREB,MAGHREB
afrisenti_arq,test,648,MAGHREB,MAGHREB
afrisenti_arq,test,649,MAGHREB,MAGHREB
afrisenti_arq,test,650,MAGHREB,MAGHREB
afrisenti_arq,test,651,MAGHREB,MAGHREB
afrisenti_arq,test,652,MAGHREB,MAGHREB
afrisenti_arq,test,653,MAGHREB,MAGHREB
afrisenti_arq,test,654,MAGHREB,MAGHREB
afrisenti_arq,test,655,MAGHREB,MAGHREB
afrisenti_arq,test,656,MAGHREB,MAGHREB
afrisenti_arq,test,657,MAGHREB,MAGHREB
afrisenti_arq,test,658,MAGHREB,MAGHREB
afrisenti_arq,test,659,MAGHREB,MAGHREB
afrisenti_arq,test,660,MAGHREB,MAGHREB
afrisenti_arq,test,661,MAGHREB,MAGHREB
afrisenti_arq,test,662,MAGHREB,MAGHREB
afrisenti_arq,test,663,MAGHREB,MAGHREB
afrisenti_arq,test,664,MAGHREB,MAGHREB
afrisenti_arq,test,665,MAGHREB,MAGHREB
afrisenti_arq,test,666,MAGHREB,MAGHREB
afrisenti_arq,test,667,MAGHREB,MAGHREB
afrisenti_arq,test,668,MAGHREB,MAGHREB
afrisenti_arq,test,669,MAGHREB,MAGHREB
afrisenti_arq,test,670,MAGHREB,MAGHREB
afrisenti_arq,test,671,MAGHREB,MAGHREB
afrisenti_arq,test,672,MAGHREB,MAGHREB
afrisenti_arq,test,673,MAGHREB,MAGHREB
afrisenti_arq,test,674,MAGHREB,MAGHREB
afrisenti_arq,test,675,MAGHREB,MAGHREB
